,time,a_syn_0,a_syn_1,a_syn_2,a_syn_proto_0,a_syn_proto_1,ceramide_0,clearance_0,cma_0,e0,e1,e2,e3,e4,e5,e6,e7,e8,gba_0,glucose_0,glucosylceramide_0,lamp2_0,lrrk2_0,mis_a_syn_0,mis_a_syn_1,mutant_a_syn_0,mutant_lrrk2_0,s0,s1,s3,s4,s5,s6,s7,s8,scarb2_0,scarb2_gba_golgi_0,scarb2_golgi_0
0,0.0,0.10295895013595247,0.15363822951673933,0.36086896830776705,0.08421189436026144,0.5905668633573844,0.4944760454222673,0.0,0.9731096342149727,0.055335803493508084,0.2500100820913662,0.4174179639978993,0.9021919926764217,0.31074578552766485,0.8667073207503937,0.4810836506471169,0.709664987199149,0.45435898537006747,2.5,0.20137719464329207,0.04567100709895078,0.050697564707957166,0.7478101834248756,0.5194317522359451,0.17813262162243726,0.4711134171546617,0.8005187027610773,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.0845314607499199,0.19782631588392952,0.8536285893385793
1,0.30612244897959184,0.08301337640876436,0.07382485483609111,0.3449702313096294,0.1303652171182858,0.5287729179305067,0.47158859089183114,0.16661408211332202,0.97840840674002,0.0657475646278841,0.2689068403865492,0.45684595766281266,1.0058032469349023,0.3323951515986005,1.3258636681534077,0.5314770925390944,0.8401592376594619,0.5800911869421768,2.5,0.19902097548258618,0.1345241846403638,0.19505153478537707,0.7707289968461563,0.6527379856292086,0.15551913384813465,0.5943181590475413,0.7982155961146468,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.16751445039131088,0.2985930385896126,0.789388172095169
2,0.6122448979591837,0.07058558049776228,0.03724010984420834,0.31849331983496054,0.16543633527920162,0.47503350391485,0.4646005083154163,0.2949593243697304,0.9894542168621088,0.08002660645568921,0.28828710552091436,0.4950778731863765,1.0987469842477315,0.36639560230380286,1.7850200155564215,0.592971824578848,0.9742711605089109,0.7054881746830931,2.5,0.21088454329537004,0.20867406836910493,0.33365846726575543,0.7900301378783008,0.7574122940219409,0.1694660873409663,0.7064216107926448,0.7962477032994091,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.23146355560263399,0.3830465561426605,0.7481437598001952
3,0.9183673469387755,0.06288576571461783,0.019762642106817736,0.28919423049012705,0.1929907361956903,0.4273348650657291,0.4699284987998673,0.419870567922067,1.0058001974128705,0.0972894459660726,0.3093247025766794,0.533263880084836,1.182310336272496,0.41000130095158704,2.2441763629594353,0.6645675664165742,1.1114297055212603,0.8305987392214689,2.5,0.23336094362251542,0.2705537876620846,0.46696522931746093,0.8062846567475448,0.836589030165358,0.1992040609583774,0.8084240527397756,0.7945662336867122,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.2817631496552513,0.4531005291289876,0.7253431552880663
4,1.2244897959183674,0.05804313330043844,0.011186464103234858,0.26035985013463253,0.21542273767759954,0.3845597828422707,0.4846572239630631,0.5549838178788491,1.027110425604616,0.11693782577216488,0.33288546907039784,0.572288897741125,1.2575001223338367,0.46126115169436666,2.703332710362449,0.745354173751073,1.2511539775845903,0.9554645686624615,2.5,0.26355391994828176,0.32219376151849,0.5953077437281827,0.819973448565808,0.8940458795824553,0.23442360228218323,0.9012356291901337,0.7931294991713983,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.3224646078780306,0.5105409162118139,0.7171001204142804
5,1.5306122448979593,0.05489930717093248,0.006903415602632079,0.23334664695787039,0.23425558636662583,0.3460123603057449,0.5064231446622085,0.7051034040064914,1.0531094337536555,0.13855975513177582,0.35958839842010765,0.6128222671649973,1.3251599551319864,0.5188181490866498,3.162489057765463,0.834503542170236,1.39303903946657,1.0801212797577853,2.5,0.29915028072158967,0.36528818807136243,0.7189614781816106,0.8315014505654221,0.9336363522142306,0.26961796806968746,0.9856844445558278,0.7919018830017536,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.35656712532068763,0.5570174755437326,0.7201227074220211
6,1.836734693877551,0.05274564615292354,0.004712837838279081,0.20865163296346778,0.2504669756590516,0.3112026616941239,0.533315810088011,0.8711148571273524,1.0835600667819199,0.16185690038880307,0.3898568950615394,0.6553596914699812,1.386026968652401,0.5817474941938572,3.621645405168477,0.9312620715230209,1.536743678900986,1.2045993193787756,2.5,0.33831187381094413,0.4012518150164663,0.8381635877558135,0.8412098750125996,0.958961932771468,0.3017858727604189,1.0625240989879,0.7908529383064419,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.3862536124394022,0.594043964707774,0.7316390472066572
7,2.142857142857143,0.051212330362585476,0.0036008961474094563,0.1863424076642591,0.26462962765686215,0.2797576907116007,0.5638019512732629,1.0518879378447734,1.1182500072402388,0.18661068034464343,0.42395751091977846,0.7002552225206028,1.4407571924313982,0.6494426859073864,4.080801752571491,1.0349442351570401,1.6819808463964887,1.3289246808710988,2.5,0.3795929301885788,0.4312638594564827,0.9531263898999615,0.8493857713986903,0.9731984961310389,0.3295605617640306,1.1324401191387377,0.7899566717397976,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.4130612191874263,0.622994100883475,0.7493447737440023
8,2.4489795918367347,0.05004827816638717,0.003014827253454364,0.1663385497428769,0.2771624141872797,0.2513586954637034,0.5966531797106891,1.24566327777665,1.1569891467696225,0.21264242236665276,0.46203645233879526,0.7477515727856627,1.4899450292100958,0.7215087558034348,4.539958099974505,1.144926085982814,1.828508461925972,1.4531195990043737,2.5,0.42186156747204806,0.4563099974298868,1.064039992973045,0.8562712197508007,0.9790477719301233,0.35236809001169006,1.196056452097821,0.7891908485322013,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.4380519029502759,0.6451115290967891,0.7713292530463898
9,2.7551020408163267,0.04915048086575793,0.0027174933254642615,0.14846038784270443,0.28830407008451275,0.22573158686124467,0.6308976186415545,1.4502643496115424,1.1996020715729312,0.23981153472631053,0.5041431973764653,0.7980000697654258,1.5341284686004677,0.7977050641723904,4.999114447377519,1.2606401486934349,1.9761230907815939,1.5772030405557103,2.5,0.4642477583450066,0.4772107781951485,1.1710798107722038,0.8620696547767723,0.9787235730411856,0.3703289462000352,1.253940573172057,0.7885365019065437,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.4619063837750852,0.6615029888323488,0.7960456652916645
10,3.0612244897959187,0.048403628884692816,0.0025478291775579715,0.13252787468817998,0.2982917739858553,0.2026236128347618,0.6657639013736256,1.6636945847492968,1.245930059488291,0.26799085149932955,0.5502579203524338,0.8510837878311122,1.5737985698811938,0.8778705912892204,5.458270794780533,1.3815695789476088,2.124652642685455,1.7011912690621562,2.5,0.5060830361667956,0.4946544940732812,1.2744045654593112,0.8669531667545048,0.9740169484401247,0.3837567520685448,1.3066093267027403,0.7879773683257764,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.4850587581172837,0.67315884067473,0.8222305731648545
11,3.36734693877551,0.04781264777852383,0.0024640111702324647,0.1183362720058303,0.30721921189000856,0.18180930630668055,0.7006609898327124,1.8840029224565495,1.2958225046808973,0.2970813764316558,0.6003003405604661,0.9070254556769942,1.6094000615888622,0.9619184985804413,5.917427142183546,1.507245067864122,2.2739535297017404,1.8250980791089786,2.5,0.5468793722637322,0.5092094544442024,1.374164862869172,0.8710653436198129,0.9663071170724448,0.3932510345590616,1.354532021571084,0.7874996532046329,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.507706481631965,0.6809319491273089,0.8489204950809728
12,3.673469387755102,0.04729293186581311,0.002411232075237391,0.10571185935463799,0.31526679973034405,0.16307648927850202,0.7351210831559362,2.109526155144788,1.3491437038229335,0.326983380277303,0.6541569867809923,0.9658107476861006,1.641339211640694,1.0497616449701461,6.37658348958656,1.6372382206700733,2.423903083976866,1.9489353922736612,2.5,0.5862681113755359,0.5213577857877624,1.470496406329603,0.8745288532262805,0.9566840373562175,0.3994233995866245,1.3981370525499897,0.7870914349656289,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.5299625981260321,0.6855833563582782,0.8753284861408313
13,3.979591836734694,0.046845049347774934,0.0023761874907737815,0.09448439611091708,0.3225129177853982,0.14623247192175698,0.7687986225536643,2.3388815899561948,1.4057635780467037,0.35761749159885575,0.7116804830102007,1.0273881857085472,1.6699834893534817,1.141335979919169,6.835739836989574,1.7711602930179369,2.574399192198838,2.072713301164376,2.5,0.6239995925665023,0.531496525043478,1.5635292747083003,0.8774458088859021,0.9459470707017916,0.4028663670935287,1.4378131639869833,0.7867426210005931,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.5518142001300788,0.68775464200267,0.9008899247179692
14,4.285714285714286,0.046498067149582996,0.002355753775625653,0.08449873772723177,0.32899686644360976,0.131100168609578,0.801443444750259,2.571054522344151,1.465558443360662,0.38891613270739717,0.7727013191164848,1.091679633046369,1.6956657096523013,1.2365799531741664,7.294896184392587,1.9086580529698527,2.7253565327654865,2.1964403776469807,2.5,0.6599150259946346,0.5399539721849516,1.6533871519968089,0.8799015322008469,0.9346750556059858,0.40401755239532217,1.4739135878199243,0.7864446394436668,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.5731718668591264,0.6879783495838755,0.925223238327318
15,4.591836734693878,0.046174108159381146,0.0023396156523722116,0.07562082098980388,0.33486682149503616,0.1175154149146306,0.8328616423855559,2.804931206779415,1.5284169418386444,0.4208055385989615,0.8370455390737627,1.1585958346319012,1.718688694067524,1.3353915934314335,7.754052531795602,2.049408271460156,2.876701181370624,2.3201241096295786,2.5,0.6939052052581859,0.5470132896400126,1.7401813961212942,0.8819699474773036,0.9233109569047832,0.40355692389919046,1.5067615531144787,0.7861900023867475,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.5939773879378618,0.6867313307488181,0.9480117570009727
16,4.8979591836734695,0.0458645887855177,0.0023259985162521943,0.06772782579117032,0.340189290905791,0.10532871309510622,0.8629258071592466,3.0397552852753558,1.5942306128915196,0.4532271567138506,0.9045285826060024,1.228031675630809,1.7393254329841628,1.4376654364883696,8.213208879198616,2.1931176671047896,3.0283717398218806,2.443770826636358,2.5,0.7259221674985444,0.5529070005433043,1.824020467670886,0.8837124529076402,0.9121486698433011,0.4019486746009024,1.5366503412547015,0.7859723803056471,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.6141319515078177,0.6844006326011544,0.9690727096963437
17,5.204081632653061,0.04563164026524569,0.002310901856770529,0.06071138213780264,0.34494839468929855,0.09440365525230852,0.8915659722931141,3.275291264016913,1.6628924749203955,0.48613701237860085,0.9749586565726308,1.2998694395204444,1.7578211846852816,1.5432908012531874,8.67236522660163,2.339520908690511,3.1803179637667496,2.5673858176344417,2.5,0.7559700225554192,0.5578227881956913,1.9050113482444773,0.8851792928443646,0.9013754096520127,0.39924232662748804,1.563845283453837,0.7857864842332419,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.6335022631644583,0.68127959929826,0.9883567277523791
18,5.510204081632653,0.045442228609518645,0.002296055086997379,0.05447344552532769,0.349226355640396,0.08461547035912348,0.9187367303066794,3.5110319581697196,1.7343054427057205,0.5194843887388174,1.048150346914,1.3739913036545148,1.7743986109647303,1.6521270522633944,9.131521574004644,2.488374756668753,3.332496003759267,2.6909737296361786,2.5,0.7840709543616853,0.5619238827239462,1.98325112306162,0.8864143167334412,0.8911188926733298,0.3958173008440743,1.588589619260453,0.7856276671571841,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.6520026181797117,0.677627003265208,1.0058313789345705
19,5.816326530612245,0.04522211904088087,0.0022880397902897125,0.0489253125377462,0.35314532144238,0.07585081183986765,0.9444178272018826,3.746379480542468,1.8083793587743977,0.5532182097472162,1.1239236335075378,1.4502787748798214,1.7892585358116653,1.7640134095062792,9.590677921407657,2.6394574353622846,3.484868360193005,2.814538578515733,2.5,0.8102662358886576,0.5653490312793262,2.0588299495954097,0.8874550241812964,0.8814486350496127,0.39219977586021937,1.6111051243517776,0.7854919132033082,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.6695781840942293,0.6736621904317136,1.0214929297852617
20,6.122448979591837,0.04503979631171108,0.0022782770855145525,0.04399281945955005,0.3566689223364287,0.06800656190429256,0.9686237082314468,3.9814100113230566,1.8850200671728743,0.5873089961078091,1.2020985896627177,1.5286084228588424,1.802580255189243,1.8787907852399024,10.049834268810672,2.7925689779279987,3.6374050340921484,2.9380836642288255,2.5,0.8346268087420629,0.5682072189466313,2.1318419837994003,0.8883314141637465,0.872394242754199,0.388287894240854,1.631591765570921,0.785375922415895,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.6861517972505442,0.669531837707793,1.035430954793844
21,6.428571428571429,0.044916185248323706,0.002263029094661788,0.03960891641838159,0.3598085891716718,0.060989271293462675,0.991382669246609,4.2160833137412865,1.964139553036591,0.621725137440393,1.2825035019518354,1.6088595522281919,1.8145252766447637,1.9962868874374597,10.508990616213685,2.9475269918027034,3.7900804235563523,3.061611834812394,2.5,0.8572319868374568,0.5705908452380097,2.2023752405381507,0.8890690885811364,0.8639632272570226,0.3841163654530028,1.6502319354810733,0.785276846758005,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.701676562322187,0.6653528896681288,1.0477476967389074
22,6.73469387755102,0.04478563697787879,0.0022521261190079065,0.03570951566581098,0.36266599792930637,0.05471461733421788,1.012730001273339,4.450130695193234,2.0456583474905887,0.6564278630625066,1.3649766313800713,1.6909163056131153,1.8252396292215287,2.1163216260267723,10.968146963616697,3.1041643615555388,3.9428721440113614,3.185125594953299,2.5,0.8781629428208744,0.5725804765022461,2.27050918868662,0.8896904320077206,0.8561371920997356,0.37996757321005514,1.667192749513095,0.7851921815427785,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.7161376512599904,0.6612269299177331,1.0585364901367862
23,7.040816326530613,0.044628518715162206,0.002248566332870116,0.032239536960313564,0.3652901096043902,0.04910622503345814,1.0327126307148062,4.683474344717497,2.1294975979489847,0.6913869784511272,1.449363635615238,1.7746655662980972,1.8348541018279665,2.2387141642943305,11.427303311019712,3.262329397378438,4.095761593291145,3.3086270631990113,2.5,0.8975078287121568,0.5742423030516874,2.336322680830692,0.8902140466095315,0.8488850966969614,0.3759489035238494,1.682625897475053,0.785119808222745,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.7295310706027098,0.6572259647632592,1.0679101588555822
24,7.346938775510204,0.04452456478250715,0.0022380523516930474,0.029155820910657482,0.36761992130593163,0.04409493692217841,1.0513890998555129,4.916254077641118,2.215575134196904,0.72658694983987,1.535517218906334,1.8599967747278408,1.8434847540904469,2.363283267664896,11.886459658422726,3.4218854548937214,4.248733891272409,3.4321179791903536,2.5,0.915361922991511,0.5756283421571272,2.3998978871852397,0.8906548125098597,0.8421831759124673,0.3719516631570373,1.6966680237446263,0.7850579871570813,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.7418607287384839,0.6533888509553868,1.0760071723317146
25,7.653061224489796,0.04447040636780125,0.002220933947638338,0.026415576719766236,0.3696817579037541,0.03961858638801233,1.0688186800040997,5.148471009894634,2.30381659402658,0.7620046548574247,1.6232998316228615,1.9468051898622014,1.8512365287522317,2.4898508010230445,12.34561600582574,3.5827071638105474,4.401775997030912,3.555599876198027,2.5,0.9318173055579304,0.5767840635500702,2.4613091699580316,0.8910257706329505,0.8359968053978296,0.36800919173512664,1.7094444986126571,0.7850051850750868,0.28181272282851,0.886036587889008,0.8539670095806892,0.9850068188851249,0.8420624774222928,0.5596051397348197,0.5754204829965002,0.5215783429326938,0.7531484327484858,0.6497474480614145,1.082951999032136
